"age_group","year","n_pop","sex","uf_code","source_year","uf"
"0-4",2020,403816,"both","AM",2018,13
"5-9",2020,406968,"both","AM",2018,13
"10-14",2020,399177,"both","AM",2018,13
"15-19",2020,388197,"both","AM",2018,13
"20-24",2020,405227,"both","AM",2018,13
"25-29",2020,370216,"both","AM",2018,13
"30-34",2020,342570,"both","AM",2018,13
"35-39",2020,321898,"both","AM",2018,13
"40-44",2020,281555,"both","AM",2018,13
"45-49",2020,228157,"both","AM",2018,13
"50-54",2020,185820,"both","AM",2018,13
"55-59",2020,148290,"both","AM",2018,13
"60-64",2020,113860,"both","AM",2018,13
"65-69",2020,82333,"both","AM",2018,13
"70-74",2020,54887,"both","AM",2018,13
"75-79",2020,36050,"both","AM",2018,13
"80-84",2020,21274,"both","AM",2018,13
"85-89",2020,10885,"both","AM",2018,13
"90+",2020,6534,"both","AM",2018,13
"Total",2010,233153,"male","RR",2018,14
"0-4",2010,25967,"male","RR",2018,14
"5-9",2010,25721,"male","RR",2018,14
"10-14",2010,26642,"male","RR",2018,14
"15-19",2010,24025,"male","RR",2018,14
"20-24",2010,22094,"male","RR",2018,14
"25-29",2010,21656,"male","RR",2018,14
"30-34",2010,18548,"male","RR",2018,14
"35-39",2010,15091,"male","RR",2018,14
"40-44",2010,13197,"male","RR",2018,14
"45-49",2010,11276,"male","RR",2018,14
"50-54",2010,8939,"male","RR",2018,14
"55-59",2010,6801,"male","RR",2018,14
"60-64",2010,5002,"male","RR",2018,14
"65-69",2010,3254,"male","RR",2018,14
"70-74",2010,2226,"male","RR",2018,14
"75-79",2010,1350,"male","RR",2018,14
"80-84",2010,773,"male","RR",2018,14
"85-89",2010,383,"male","RR",2018,14
"90+",2010,208,"male","RR",2018,14
"Total",2011,238427,"male","RR",2018,14
"0-4",2011,26336,"male","RR",2018,14
"5-9",2011,25465,"male","RR",2018,14
"10-14",2011,26843,"male","RR",2018,14
"15-19",2011,24680,"male","RR",2018,14
"20-24",2011,22515,"male","RR",2018,14
"25-29",2011,22055,"male","RR",2018,14
"30-34",2011,19369,"male","RR",2018,14
"35-39",2011,15723,"male","RR",2018,14
"40-44",2011,13564,"male","RR",2018,14
"45-49",2011,11634,"male","RR",2018,14
"50-54",2011,9337,"male","RR",2018,14
"55-59",2011,7105,"male","RR",2018,14
"60-64",2011,5277,"male","RR",2018,14
"65-69",2011,3466,"male","RR",2018,14
"70-74",2011,2296,"male","RR",2018,14
"75-79",2011,1401,"male","RR",2018,14
"80-84",2011,773,"male","RR",2018,14
"85-89",2011,391,"male","RR",2018,14
"90+",2011,197,"male","RR",2018,14
"Total",2012,243716,"male","RR",2018,14
"0-4",2012,26539,"male","RR",2018,14
"5-9",2012,25600,"male","RR",2018,14
"10-14",2012,26689,"male","RR",2018,14
"15-19",2012,25417,"male","RR",2018,14
"20-24",2012,22999,"male","RR",2018,14
"25-29",2012,22294,"male","RR",2018,14
"30-34",2012,20201,"male","RR",2018,14
"35-39",2012,16445,"male","RR",2018,14
"40-44",2012,13916,"male","RR",2018,14
"45-49",2012,11992,"male","RR",2018,14
"50-54",2012,9745,"male","RR",2018,14
"55-59",2012,7427,"male","RR",2018,14
"60-64",2012,5536,"male","RR",2018,14
"65-69",2012,3716,"male","RR",2018,14
"70-74",2012,2367,"male","RR",2018,14
"75-79",2012,1466,"male","RR",2018,14
"80-84",2012,779,"male","RR",2018,14
"85-89",2012,395,"male","RR",2018,14
"90+",2012,193,"male","RR",2018,14
"Total",2013,249023,"male","RR",2018,14
"0-4",2013,26656,"male","RR",2018,14
"5-9",2013,25866,"male","RR",2018,14
"10-14",2013,26433,"male","RR",2018,14
"15-19",2013,26145,"male","RR",2018,14
"20-24",2013,23540,"male","RR",2018,14
"25-29",2013,22453,"male","RR",2018,14
"30-34",2013,20994,"male","RR",2018,14
"35-39",2013,17232,"male","RR",2018,14
"40-44",2013,14286,"male","RR",2018,14
"45-49",2013,12347,"male","RR",2018,14
"50-54",2013,10154,"male","RR",2018,14
"55-59",2013,7766,"male","RR",2018,14
"60-64",2013,5790,"male","RR",2018,14
"65-69",2013,3988,"male","RR",2018,14
"70-74",2013,2453,"male","RR",2018,14
"75-79",2013,1535,"male","RR",2018,14
"80-84",2013,794,"male","RR",2018,14
"85-89",2013,398,"male","RR",2018,14
"90+",2013,193,"male","RR",2018,14
"Total",2014,254398,"male","RR",2018,14
"0-4",2014,26838,"male","RR",2018,14
"5-9",2014,25975,"male","RR",2018,14
"10-14",2014,26364,"male","RR",2018,14
"15-19",2014,26736,"male","RR",2018,14
"20-24",2014,24118,"male","RR",2018,14
"25-29",2014,22655,"male","RR",2018,14
"30-34",2014,21674,"male","RR",2018,14
"35-39",2014,18042,"male","RR",2018,14
"40-44",2014,14722,"male","RR",2018,14
"45-49",2014,12707,"male","RR",2018,14
"50-54",2014,10544,"male","RR",2018,14
"55-59",2014,8127,"male","RR",2018,14
"60-64",2014,6049,"male","RR",2018,14
"65-69",2014,4264,"male","RR",2018,14
"70-74",2014,2568,"male","RR",2018,14
"75-79",2014,1603,"male","RR",2018,14
"80-84",2014,818,"male","RR",2018,14
"85-89",2014,399,"male","RR",2018,14
"90+",2014,195,"male","RR",2018,14
"Total",2015,260066,"male","RR",2018,14
"0-4",2015,27085,"male","RR",2018,14
"5-9",2015,26273,"male","RR",2018,14
"10-14",2015,26129,"male","RR",2018,14
"15-19",2015,27117,"male","RR",2018,14
"20-24",2015,24765,"male","RR",2018,14
"25-29",2015,23051,"male","RR",2018,14
"30-34",2015,22266,"male","RR",2018,14
"35-39",2015,18885,"male","RR",2018,14
"40-44",2015,15282,"male","RR",2018,14
"45-49",2015,13089,"male","RR",2018,14
"50-54",2015,10921,"male","RR",2018,14
"55-59",2015,8507,"male","RR",2018,14
"60-64",2015,6327,"male","RR",2018,14
"65-69",2015,4530,"male","RR",2018,14
"70-74",2015,2722,"male","RR",2018,14
"75-79",2015,1668,"male","RR",2018,14
"80-84",2015,850,"male","RR",2018,14
"85-89",2015,402,"male","RR",2018,14
"90+",2015,197,"male","RR",2018,14
"Total",2016,266538,"male","RR",2018,14
"0-4",2016,27379,"male","RR",2018,14
"5-9",2016,26667,"male","RR",2018,14
"10-14",2016,25881,"male","RR",2018,14
"15-19",2016,27330,"male","RR",2018,14
"20-24",2016,25562,"male","RR",2018,14
"25-29",2016,23704,"male","RR",2018,14
"30-34",2016,22870,"male","RR",2018,14
"35-39",2016,19833,"male","RR",2018,14
"40-44",2016,16002,"male","RR",2018,14
"45-49",2016,13527,"male","RR",2018,14
"50-54",2016,11309,"male","RR",2018,14
"55-59",2016,8917,"male","RR",2018,14
"60-64",2016,6627,"male","RR",2018,14
"65-69",2016,4789,"male","RR",2018,14
"70-74",2016,2912,"male","RR",2018,14
"75-79",2016,1731,"male","RR",2018,14
"80-84",2016,889,"male","RR",2018,14
"85-89",2016,408,"male","RR",2018,14
"90+",2016,201,"male","RR",2018,14
"Total",2017,278190,"male","RR",2018,14
"0-4",2017,27951,"male","RR",2018,14
"5-9",2017,27025,"male","RR",2018,14
"10-14",2017,26070,"male","RR",2018,14
"15-19",2017,27289,"male","RR",2018,14
"20-24",2017,27193,"male","RR",2018,14
"25-29",2017,25572,"male","RR",2018,14
"30-34",2017,24274,"male","RR",2018,14
"35-39",2017,21437,"male","RR",2018,14
"40-44",2017,17268,"male","RR",2018,14
"45-49",2017,14264,"male","RR",2018,14
"50-54",2017,11871,"male","RR",2018,14
"55-59",2017,9448,"male","RR",2018,14
"60-64",2017,6979,"male","RR",2018,14
"65-69",2017,5053,"male","RR",2018,14
"70-74",2017,3134,"male","RR",2018,14
"75-79",2017,1801,"male","RR",2018,14
"80-84",2017,940,"male","RR",2018,14
"85-89",2017,417,"male","RR",2018,14
"90+",2017,204,"male","RR",2018,14
"Total",2018,295323,"male","RR",2018,14
"0-4",2018,28762,"male","RR",2018,14
"5-9",2018,27433,"male","RR",2018,14
"10-14",2018,26479,"male","RR",2018,14
"15-19",2018,27230,"male","RR",2018,14
"20-24",2018,29362,"male","RR",2018,14
"25-29",2018,28581,"male","RR",2018,14
"30-34",2018,26693,"male","RR",2018,14
"35-39",2018,23807,"male","RR",2018,14
"40-44",2018,19143,"male","RR",2018,14
"45-49",2018,15406,"male","RR",2018,14
"50-54",2018,12657,"male","RR",2018,14
"55-59",2018,10119,"male","RR",2018,14
"60-64",2018,7409,"male","RR",2018,14
"65-69",2018,5342,"male","RR",2018,14
"70-74",2018,3381,"male","RR",2018,14
"75-79",2018,1886,"male","RR",2018,14
"80-84",2018,996,"male","RR",2018,14
"85-89",2018,429,"male","RR",2018,14
"90+",2018,208,"male","RR",2018,14
"Total",2019,312110,"male","RR",2018,14
"0-4",2019,29585,"male","RR",2018,14
"5-9",2019,27898,"male","RR",2018,14
"10-14",2019,26764,"male","RR",2018,14
"15-19",2019,27321,"male","RR",2018,14
"20-24",2019,30984,"male","RR",2018,14
"25-29",2019,31334,"male","RR",2018,14
"30-34",2019,29179,"male","RR",2018,14
"35-39",2019,26154,"male","RR",2018,14
"40-44",2019,21087,"male","RR",2018,14
"45-49",2019,16641,"male","RR",2018,14
"50-54",2019,13510,"male","RR",2018,14
"55-59",2019,10782,"male","RR",2018,14
"60-64",2019,7893,"male","RR",2018,14
"65-69",2019,5635,"male","RR",2018,14
"70-74",2019,3644,"male","RR",2018,14
"75-79",2019,1988,"male","RR",2018,14
"80-84",2019,1055,"male","RR",2018,14
"85-89",2019,444,"male","RR",2018,14
"90+",2019,212,"male","RR",2018,14
"Total",2020,326495,"male","RR",2018,14
"0-4",2020,30420,"male","RR",2018,14
"5-9",2020,28355,"male","RR",2018,14
"10-14",2020,27243,"male","RR",2018,14
"15-19",2020,27174,"male","RR",2018,14
"20-24",2020,31733,"male","RR",2018,14
"25-29",2020,33377,"male","RR",2018,14
"30-34",2020,31403,"male","RR",2018,14
"35-39",2020,28172,"male","RR",2018,14
"40-44",2020,22877,"male","RR",2018,14
"45-49",2020,17867,"male","RR",2018,14
"50-54",2020,14335,"male","RR",2018,14
"55-59",2020,11385,"male","RR",2018,14
"60-64",2020,8405,"male","RR",2018,14
"65-69",2020,5940,"male","RR",2018,14
"70-74",2020,3899,"male","RR",2018,14
"75-79",2020,2117,"male","RR",2018,14
"80-84",2020,1109,"male","RR",2018,14
"85-89",2020,467,"male","RR",2018,14
"90+",2020,217,"male","RR",2018,14
"Total",2010,225667,"female","RR",2018,14
"0-4",2010,24744,"female","RR",2018,14
"5-9",2010,24582,"female","RR",2018,14
"10-14",2010,25901,"female","RR",2018,14
"15-19",2010,23533,"female","RR",2018,14
"20-24",2010,22053,"female","RR",2018,14
"25-29",2010,22057,"female","RR",2018,14
"30-34",2010,18898,"female","RR",2018,14
"35-39",2010,15019,"female","RR",2018,14
"40-44",2010,12417,"female","RR",2018,14
"45-49",2010,10505,"female","RR",2018,14
"50-54",2010,8185,"female","RR",2018,14
"55-59",2010,6000,"female","RR",2018,14
"60-64",2010,4180,"female","RR",2018,14
"65-69",2010,2828,"female","RR",2018,14
"70-74",2010,1984,"female","RR",2018,14
"75-79",2010,1256,"female","RR",2018,14
"80-84",2010,831,"female","RR",2018,14
"85-89",2010,437,"female","RR",2018,14
"90+",2010,257,"female","RR",2018,14
"Total",2011,231116,"female","RR",2018,14
"0-4",2011,25109,"female","RR",2018,14
"5-9",2011,24365,"female","RR",2018,14
"10-14",2011,25997,"female","RR",2018,14
"15-19",2011,24145,"female","RR",2018,14
"20-24",2011,22411,"female","RR",2018,14
"25-29",2011,22417,"female","RR",2018,14
"30-34",2011,19794,"female","RR",2018,14
"35-39",2011,15774,"female","RR",2018,14
"40-44",2011,12846,"female","RR",2018,14
"45-49",2011,10882,"female","RR",2018,14
"50-54",2011,8606,"female","RR",2018,14
"55-59",2011,6371,"female","RR",2018,14
"60-64",2011,4464,"female","RR",2018,14
"65-69",2011,2995,"female","RR",2018,14
"70-74",2011,2076,"female","RR",2018,14
"75-79",2011,1312,"female","RR",2018,14
"80-84",2011,843,"female","RR",2018,14
"85-89",2011,468,"female","RR",2018,14
"90+",2011,241,"female","RR",2018,14
"Total",2012,236574,"female","RR",2018,14
"0-4",2012,25313,"female","RR",2018,14
"5-9",2012,24519,"female","RR",2018,14
"10-14",2012,25757,"female","RR",2018,14
"15-19",2012,24847,"female","RR",2018,14
"20-24",2012,22830,"female","RR",2018,14
"25-29",2012,22598,"female","RR",2018,14
"30-34",2012,20687,"female","RR",2018,14
"35-39",2012,16604,"female","RR",2018,14
"40-44",2012,13310,"female","RR",2018,14
"45-49",2012,11234,"female","RR",2018,14
"50-54",2012,9042,"female","RR",2018,14
"55-59",2012,6749,"female","RR",2018,14
"60-64",2012,4762,"female","RR",2018,14
"65-69",2012,3187,"female","RR",2018,14
"70-74",2012,2166,"female","RR",2018,14
"75-79",2012,1386,"female","RR",2018,14
"80-84",2012,854,"female","RR",2018,14
"85-89",2012,488,"female","RR",2018,14
"90+",2012,241,"female","RR",2018,14
"Total",2013,242043,"female","RR",2018,14
"0-4",2013,25431,"female","RR",2018,14
"5-9",2013,24797,"female","RR",2018,14
"10-14",2013,25432,"female","RR",2018,14
"15-19",2013,25541,"female","RR",2018,14
"20-24",2013,23305,"female","RR",2018,14
"25-29",2013,22685,"female","RR",2018,14
"30-34",2013,21523,"female","RR",2018,14
"35-39",2013,17486,"female","RR",2018,14
"40-44",2013,13826,"female","RR",2018,14
"45-49",2013,11575,"female","RR",2018,14
"50-54",2013,9481,"female","RR",2018,14
"55-59",2013,7134,"female","RR",2018,14
"60-64",2013,5077,"female","RR",2018,14
"65-69",2013,3399,"female","RR",2018,14
"70-74",2013,2261,"female","RR",2018,14
"75-79",2013,1469,"female","RR",2018,14
"80-84",2013,872,"female","RR",2018,14
"85-89",2013,500,"female","RR",2018,14
"90+",2013,249,"female","RR",2018,14
"Total",2014,247572,"female","RR",2018,14
"0-4",2014,25609,"female","RR",2018,14
"5-9",2014,24918,"female","RR",2018,14
"10-14",2014,25312,"female","RR",2018,14
"15-19",2014,26082,"female","RR",2018,14
"20-24",2014,23825,"female","RR",2018,14
"25-29",2014,22814,"female","RR",2018,14
"30-34",2014,22221,"female","RR",2018,14
"35-39",2014,18388,"female","RR",2018,14
"40-44",2014,14413,"female","RR",2018,14
"45-49",2014,11930,"female","RR",2018,14
"50-54",2014,9905,"female","RR",2018,14
"55-59",2014,7529,"female","RR",2018,14
"60-64",2014,5403,"female","RR",2018,14
"65-69",2014,3631,"female","RR",2018,14
"70-74",2014,2370,"female","RR",2018,14
"75-79",2014,1554,"female","RR",2018,14
"80-84",2014,898,"female","RR",2018,14
"85-89",2014,511,"female","RR",2018,14
"90+",2014,259,"female","RR",2018,14
"Total",2015,253262,"female","RR",2018,14
"0-4",2015,25846,"female","RR",2018,14
"5-9",2015,25217,"female","RR",2018,14
"10-14",2015,25066,"female","RR",2018,14
"15-19",2015,26394,"female","RR",2018,14
"20-24",2015,24394,"female","RR",2018,14
"25-29",2015,23113,"female","RR",2018,14
"30-34",2015,22766,"female","RR",2018,14
"35-39",2015,19301,"female","RR",2018,14
"40-44",2015,15099,"female","RR",2018,14
"45-49",2015,12332,"female","RR",2018,14
"50-54",2015,10305,"female","RR",2018,14
"55-59",2015,7934,"female","RR",2018,14
"60-64",2015,5751,"female","RR",2018,14
"65-69",2015,3880,"female","RR",2018,14
"70-74",2015,2504,"female","RR",2018,14
"75-79",2015,1633,"female","RR",2018,14
"80-84",2015,936,"female","RR",2018,14
"85-89",2015,522,"female","RR",2018,14
"90+",2015,269,"female","RR",2018,14
"Total",2016,259429,"female","RR",2018,14
"0-4",2016,26124,"female","RR",2018,14
"5-9",2016,25598,"female","RR",2018,14
"10-14",2016,24858,"female","RR",2018,14
"15-19",2016,26510,"female","RR",2018,14
"20-24",2016,25063,"female","RR",2018,14
"25-29",2016,23599,"female","RR",2018,14
"30-34",2016,23218,"female","RR",2018,14
"35-39",2016,20258,"female","RR",2018,14
"40-44",2016,15900,"female","RR",2018,14
"45-49",2016,12801,"female","RR",2018,14
"50-54",2016,10699,"female","RR",2018,14
"55-59",2016,8360,"female","RR",2018,14
"60-64",2016,6117,"female","RR",2018,14
"65-69",2016,4150,"female","RR",2018,14
"70-74",2016,2662,"female","RR",2018,14
"75-79",2016,1716,"female","RR",2018,14
"80-84",2016,983,"female","RR",2018,14
"85-89",2016,533,"female","RR",2018,14
"90+",2016,280,"female","RR",2018,14
"Total",2017,268695,"female","RR",2018,14
"0-4",2017,26665,"female","RR",2018,14
"5-9",2017,25928,"female","RR",2018,14
"10-14",2017,25090,"female","RR",2018,14
"15-19",2017,26402,"female","RR",2018,14
"20-24",2017,26168,"female","RR",2018,14
"25-29",2017,24835,"female","RR",2018,14
"30-34",2017,23929,"female","RR",2018,14
"35-39",2017,21555,"female","RR",2018,14
"40-44",2017,16998,"female","RR",2018,14
"45-49",2017,13514,"female","RR",2018,14
"50-54",2017,11163,"female","RR",2018,14
"55-59",2017,8869,"female","RR",2018,14
"60-64",2017,6552,"female","RR",2018,14
"65-69",2017,4467,"female","RR",2018,14
"70-74",2017,2872,"female","RR",2018,14
"75-79",2017,1803,"female","RR",2018,14
"80-84",2017,1048,"female","RR",2018,14
"85-89",2017,544,"female","RR",2018,14
"90+",2017,293,"female","RR",2018,14
"Total",2018,281245,"female","RR",2018,14
"0-4",2018,27430,"female","RR",2018,14
"5-9",2018,26299,"female","RR",2018,14
"10-14",2018,25531,"female","RR",2018,14
"15-19",2018,26315,"female","RR",2018,14
"20-24",2018,27541,"female","RR",2018,14
"25-29",2018,26729,"female","RR",2018,14
"30-34",2018,25122,"female","RR",2018,14
"35-39",2018,23180,"female","RR",2018,14
"40-44",2018,18436,"female","RR",2018,14
"45-49",2018,14504,"female","RR",2018,14
"50-54",2018,11755,"female","RR",2018,14
"55-59",2018,9463,"female","RR",2018,14
"60-64",2018,7064,"female","RR",2018,14
"65-69",2018,4849,"female","RR",2018,14
"70-74",2018,3125,"female","RR",2018,14
"75-79",2018,1910,"female","RR",2018,14
"80-84",2018,1126,"female","RR",2018,14
"85-89",2018,563,"female","RR",2018,14
"90+",2018,303,"female","RR",2018,14
"Total",2019,293651,"female","RR",2018,14
"0-4",2019,28215,"female","RR",2018,14
"5-9",2019,26716,"female","RR",2018,14
"10-14",2019,25837,"female","RR",2018,14
"15-19",2019,26391,"female","RR",2018,14
"20-24",2019,28616,"female","RR",2018,14
"25-29",2019,28434,"female","RR",2018,14
"30-34",2019,26453,"female","RR",2018,14
"35-39",2019,24688,"female","RR",2018,14
"40-44",2019,19920,"female","RR",2018,14
"45-49",2019,15555,"female","RR",2018,14
"50-54",2019,12410,"female","RR",2018,14
"55-59",2019,10047,"female","RR",2018,14
"60-64",2019,7577,"female","RR",2018,14
"65-69",2019,5251,"female","RR",2018,14
"70-74",2019,3396,"female","RR",2018,14
"75-79",2019,2037,"female","RR",2018,14
"80-84",2019,1204,"female","RR",2018,14
"85-89",2019,588,"female","RR",2018,14
"90+",2019,316,"female","RR",2018,14
"Total",2020,304686,"female","RR",2018,14
"0-4",2020,29009,"female","RR",2018,14
"5-9",2020,27144,"female","RR",2018,14
"10-14",2020,26293,"female","RR",2018,14
"15-19",2020,26264,"female","RR",2018,14
"20-24",2020,29183,"female","RR",2018,14
"25-29",2020,29684,"female","RR",2018,14
"30-34",2020,27811,"female","RR",2018,14
"35-39",2020,25891,"female","RR",2018,14
"40-44",2020,21331,"female","RR",2018,14
"45-49",2020,16589,"female","RR",2018,14
"50-54",2020,13104,"female","RR",2018,14
"55-59",2020,10566,"female","RR",2018,14
"60-64",2020,8076,"female","RR",2018,14
"65-69",2020,5662,"female","RR",2018,14
"70-74",2020,3667,"female","RR",2018,14
"75-79",2020,2188,"female","RR",2018,14
"80-84",2020,1277,"female","RR",2018,14
"85-89",2020,620,"female","RR",2018,14
"90+",2020,327,"female","RR",2018,14
"Total",2010,458820,"both","RR",2018,14
"0-4",2010,50711,"both","RR",2018,14
"5-9",2010,50303,"both","RR",2018,14
"10-14",2010,52543,"both","RR",2018,14
"15-19",2010,47558,"both","RR",2018,14
"20-24",2010,44147,"both","RR",2018,14
"25-29",2010,43713,"both","RR",2018,14
"30-34",2010,37446,"both","RR",2018,14
"35-39",2010,30110,"both","RR",2018,14
"40-44",2010,25614,"both","RR",2018,14
"45-49",2010,21781,"both","RR",2018,14
"50-54",2010,17124,"both","RR",2018,14
"55-59",2010,12801,"both","RR",2018,14
"60-64",2010,9182,"both","RR",2018,14
"65-69",2010,6082,"both","RR",2018,14
"70-74",2010,4210,"both","RR",2018,14
"75-79",2010,2606,"both","RR",2018,14
"80-84",2010,1604,"both","RR",2018,14
"85-89",2010,820,"both","RR",2018,14
"90+",2010,465,"both","RR",2018,14
"Total",2011,469543,"both","RR",2018,14
"0-4",2011,51445,"both","RR",2018,14
"5-9",2011,49830,"both","RR",2018,14
"10-14",2011,52840,"both","RR",2018,14
"15-19",2011,48825,"both","RR",2018,14
"20-24",2011,44926,"both","RR",2018,14
"25-29",2011,44472,"both","RR",2018,14
"30-34",2011,39163,"both","RR",2018,14
"35-39",2011,31497,"both","RR",2018,14
"40-44",2011,26410,"both","RR",2018,14
"45-49",2011,22516,"both","RR",2018,14
"50-54",2011,17943,"both","RR",2018,14
"55-59",2011,13476,"both","RR",2018,14
"60-64",2011,9741,"both","RR",2018,14
"65-69",2011,6461,"both","RR",2018,14
"70-74",2011,4372,"both","RR",2018,14
"75-79",2011,2713,"both","RR",2018,14
"80-84",2011,1616,"both","RR",2018,14
"85-89",2011,859,"both","RR",2018,14
"90+",2011,438,"both","RR",2018,14
"Total",2012,480290,"both","RR",2018,14
"0-4",2012,51852,"both","RR",2018,14
"5-9",2012,50119,"both","RR",2018,14
"10-14",2012,52446,"both","RR",2018,14
"15-19",2012,50264,"both","RR",2018,14
"20-24",2012,45829,"both","RR",2018,14
"25-29",2012,44892,"both","RR",2018,14
"30-34",2012,40888,"both","RR",2018,14
"35-39",2012,33049,"both","RR",2018,14
"40-44",2012,27226,"both","RR",2018,14
"45-49",2012,23226,"both","RR",2018,14
"50-54",2012,18787,"both","RR",2018,14
"55-59",2012,14176,"both","RR",2018,14
"60-64",2012,10298,"both","RR",2018,14
"65-69",2012,6903,"both","RR",2018,14
"70-74",2012,4533,"both","RR",2018,14
"75-79",2012,2852,"both","RR",2018,14
"80-84",2012,1633,"both","RR",2018,14
"85-89",2012,883,"both","RR",2018,14
"90+",2012,434,"both","RR",2018,14
"Total",2013,491066,"both","RR",2018,14
"0-4",2013,52087,"both","RR",2018,14
"5-9",2013,50663,"both","RR",2018,14
"10-14",2013,51865,"both","RR",2018,14
"15-19",2013,51686,"both","RR",2018,14
"20-24",2013,46845,"both","RR",2018,14
"25-29",2013,45138,"both","RR",2018,14
"30-34",2013,42517,"both","RR",2018,14
"35-39",2013,34718,"both","RR",2018,14
"40-44",2013,28112,"both","RR",2018,14
"45-49",2013,23922,"both","RR",2018,14
"50-54",2013,19635,"both","RR",2018,14
"55-59",2013,14900,"both","RR",2018,14
"60-64",2013,10867,"both","RR",2018,14
"65-69",2013,7387,"both","RR",2018,14
"70-74",2013,4714,"both","RR",2018,14
"75-79",2013,3004,"both","RR",2018,14
"80-84",2013,1666,"both","RR",2018,14
"85-89",2013,898,"both","RR",2018,14
"90+",2013,442,"both","RR",2018,14
"Total",2014,501970,"both","RR",2018,14
"0-4",2014,52447,"both","RR",2018,14
"5-9",2014,50893,"both","RR",2018,14
"10-14",2014,51676,"both","RR",2018,14
"15-19",2014,52818,"both","RR",2018,14
"20-24",2014,47943,"both","RR",2018,14
"25-29",2014,45469,"both","RR",2018,14
"30-34",2014,43895,"both","RR",2018,14
"35-39",2014,36430,"both","RR",2018,14
"40-44",2014,29135,"both","RR",2018,14
"45-49",2014,24637,"both","RR",2018,14
"50-54",2014,20449,"both","RR",2018,14
"55-59",2014,15656,"both","RR",2018,14
"60-64",2014,11452,"both","RR",2018,14
"65-69",2014,7895,"both","RR",2018,14
"70-74",2014,4938,"both","RR",2018,14
"75-79",2014,3157,"both","RR",2018,14
"80-84",2014,1716,"both","RR",2018,14
"85-89",2014,910,"both","RR",2018,14
"90+",2014,454,"both","RR",2018,14
"Total",2015,513328,"both","RR",2018,14
"0-4",2015,52931,"both","RR",2018,14
"5-9",2015,51490,"both","RR",2018,14
"10-14",2015,51195,"both","RR",2018,14
"15-19",2015,53511,"both","RR",2018,14
"20-24",2015,49159,"both","RR",2018,14
"25-29",2015,46164,"both","RR",2018,14
"30-34",2015,45032,"both","RR",2018,14
"35-39",2015,38186,"both","RR",2018,14
"40-44",2015,30381,"both","RR",2018,14
"45-49",2015,25421,"both","RR",2018,14
"50-54",2015,21226,"both","RR",2018,14
"55-59",2015,16441,"both","RR",2018,14
"60-64",2015,12078,"both","RR",2018,14
"65-69",2015,8410,"both","RR",2018,14
"70-74",2015,5226,"both","RR",2018,14
"75-79",2015,3301,"both","RR",2018,14
"80-84",2015,1786,"both","RR",2018,14
"85-89",2015,924,"both","RR",2018,14
"90+",2015,466,"both","RR",2018,14
"Total",2016,525967,"both","RR",2018,14
"0-4",2016,53503,"both","RR",2018,14
"5-9",2016,52265,"both","RR",2018,14
"10-14",2016,50739,"both","RR",2018,14
"15-19",2016,53840,"both","RR",2018,14
"20-24",2016,50625,"both","RR",2018,14
"25-29",2016,47303,"both","RR",2018,14
"30-34",2016,46088,"both","RR",2018,14
"35-39",2016,40091,"both","RR",2018,14
"40-44",2016,31902,"both","RR",2018,14
"45-49",2016,26328,"both","RR",2018,14
"50-54",2016,22008,"both","RR",2018,14
"55-59",2016,17277,"both","RR",2018,14
"60-64",2016,12744,"both","RR",2018,14
"65-69",2016,8939,"both","RR",2018,14
"70-74",2016,5574,"both","RR",2018,14
"75-79",2016,3447,"both","RR",2018,14
"80-84",2016,1872,"both","RR",2018,14
"85-89",2016,941,"both","RR",2018,14
"90+",2016,481,"both","RR",2018,14
"Total",2017,546885,"both","RR",2018,14
"0-4",2017,54616,"both","RR",2018,14
"5-9",2017,52953,"both","RR",2018,14
"10-14",2017,51160,"both","RR",2018,14
"15-19",2017,53691,"both","RR",2018,14
"20-24",2017,53361,"both","RR",2018,14
"25-29",2017,50407,"both","RR",2018,14
"30-34",2017,48203,"both","RR",2018,14
"35-39",2017,42992,"both","RR",2018,14
"40-44",2017,34266,"both","RR",2018,14
"45-49",2017,27778,"both","RR",2018,14
"50-54",2017,23034,"both","RR",2018,14
"55-59",2017,18317,"both","RR",2018,14
"60-64",2017,13531,"both","RR",2018,14
"65-69",2017,9520,"both","RR",2018,14
"70-74",2017,6006,"both","RR",2018,14
"75-79",2017,3604,"both","RR",2018,14
"80-84",2017,1988,"both","RR",2018,14
"85-89",2017,961,"both","RR",2018,14
"90+",2017,497,"both","RR",2018,14
"Total",2018,576568,"both","RR",2018,14
"0-4",2018,56192,"both","RR",2018,14
"5-9",2018,53732,"both","RR",2018,14
"10-14",2018,52010,"both","RR",2018,14
"15-19",2018,53545,"both","RR",2018,14
"20-24",2018,56903,"both","RR",2018,14
"25-29",2018,55310,"both","RR",2018,14
"30-34",2018,51815,"both","RR",2018,14
"35-39",2018,46987,"both","RR",2018,14
"40-44",2018,37579,"both","RR",2018,14
"45-49",2018,29910,"both","RR",2018,14
"50-54",2018,24412,"both","RR",2018,14
"55-59",2018,19582,"both","RR",2018,14
"60-64",2018,14473,"both","RR",2018,14
"65-69",2018,10191,"both","RR",2018,14
"70-74",2018,6506,"both","RR",2018,14
"75-79",2018,3796,"both","RR",2018,14
"80-84",2018,2122,"both","RR",2018,14
"85-89",2018,992,"both","RR",2018,14
"90+",2018,511,"both","RR",2018,14
"Total",2019,605761,"both","RR",2018,14
"0-4",2019,57800,"both","RR",2018,14
