"age_group","year","n_pop","sex","uf_code","source_year","uf"
"83",2020,411,"both","RR",2018,14
"84",2020,354,"both","RR",2018,14
"85",2020,300,"both","RR",2018,14
"86",2020,249,"both","RR",2018,14
"87",2020,210,"both","RR",2018,14
"88",2020,175,"both","RR",2018,14
"89",2020,153,"both","RR",2018,14
"90+",2020,544,"both","RR",2018,14
"TOTAL",2010,3915560,"male","PA",2018,15
"0",2010,77643,"male","PA",2018,15
"1",2010,80517,"male","PA",2018,15
"2",2010,82242,"male","PA",2018,15
"3",2010,82991,"male","PA",2018,15
"4",2010,83774,"male","PA",2018,15
"5",2010,83145,"male","PA",2018,15
"6",2010,83817,"male","PA",2018,15
"7",2010,83911,"male","PA",2018,15
"8",2010,83979,"male","PA",2018,15
"9",2010,85083,"male","PA",2018,15
"10",2010,86195,"male","PA",2018,15
"11",2010,86980,"male","PA",2018,15
"12",2010,87094,"male","PA",2018,15
"13",2010,86199,"male","PA",2018,15
"14",2010,84647,"male","PA",2018,15
"15",2010,83111,"male","PA",2018,15
"16",2010,81439,"male","PA",2018,15
"17",2010,80018,"male","PA",2018,15
"18",2010,79103,"male","PA",2018,15
"19",2010,78500,"male","PA",2018,15
"20",2010,77732,"male","PA",2018,15
"21",2010,76859,"male","PA",2018,15
"22",2010,76037,"male","PA",2018,15
"23",2010,75286,"male","PA",2018,15
"24",2010,74543,"male","PA",2018,15
"25",2010,73745,"male","PA",2018,15
"26",2010,72930,"male","PA",2018,15
"27",2010,71833,"male","PA",2018,15
"28",2010,70327,"male","PA",2018,15
"29",2010,68528,"male","PA",2018,15
"30",2010,66720,"male","PA",2018,15
"31",2010,64885,"male","PA",2018,15
"32",2010,62929,"male","PA",2018,15
"33",2010,60847,"male","PA",2018,15
"34",2010,58697,"male","PA",2018,15
"35",2010,56517,"male","PA",2018,15
"36",2010,54270,"male","PA",2018,15
"37",2010,52259,"male","PA",2018,15
"38",2010,50629,"male","PA",2018,15
"39",2010,49243,"male","PA",2018,15
"40",2010,47839,"male","PA",2018,15
"41",2010,46494,"male","PA",2018,15
"42",2010,45013,"male","PA",2018,15
"43",2010,43281,"male","PA",2018,15
"44",2010,41409,"male","PA",2018,15
"45",2010,39609,"male","PA",2018,15
"46",2010,37818,"male","PA",2018,15
"47",2010,36203,"male","PA",2018,15
"48",2010,34862,"male","PA",2018,15
"49",2010,33700,"male","PA",2018,15
"50",2010,32532,"male","PA",2018,15
"51",2010,31399,"male","PA",2018,15
"52",2010,30218,"male","PA",2018,15
"53",2010,28927,"male","PA",2018,15
"54",2010,27576,"male","PA",2018,15
"55",2010,26277,"male","PA",2018,15
"56",2010,25021,"male","PA",2018,15
"57",2010,23762,"male","PA",2018,15
"58",2010,22494,"male","PA",2018,15
"59",2010,21238,"male","PA",2018,15
"60",2010,20008,"male","PA",2018,15
"61",2010,18788,"male","PA",2018,15
"62",2010,17689,"male","PA",2018,15
"63",2010,16765,"male","PA",2018,15
"64",2010,15961,"male","PA",2018,15
"65",2010,15172,"male","PA",2018,15
"66",2010,14425,"male","PA",2018,15
"67",2010,13645,"male","PA",2018,15
"68",2010,12787,"male","PA",2018,15
"69",2010,11888,"male","PA",2018,15
"70",2010,11034,"male","PA",2018,15
"71",2010,10205,"male","PA",2018,15
"72",2010,9417,"male","PA",2018,15
"73",2010,8685,"male","PA",2018,15
"74",2010,7997,"male","PA",2018,15
"75",2010,7330,"male","PA",2018,15
"76",2010,6690,"male","PA",2018,15
"77",2010,6070,"male","PA",2018,15
"78",2010,5467,"male","PA",2018,15
"79",2010,4886,"male","PA",2018,15
"80",2010,4340,"male","PA",2018,15
"81",2010,3828,"male","PA",2018,15
"82",2010,3350,"male","PA",2018,15
"83",2010,2908,"male","PA",2018,15
"84",2010,2503,"male","PA",2018,15
"85",2010,2137,"male","PA",2018,15
"86",2010,1812,"male","PA",2018,15
"87",2010,1529,"male","PA",2018,15
"88",2010,1291,"male","PA",2018,15
"89",2010,1099,"male","PA",2018,15
"90+",2010,4978,"male","PA",2018,15
"TOTAL",2011,3963990,"male","PA",2018,15
"0",2011,76588,"male","PA",2018,15
"1",2011,77431,"male","PA",2018,15
"2",2011,80458,"male","PA",2018,15
"3",2011,82214,"male","PA",2018,15
"4",2011,82976,"male","PA",2018,15
"5",2011,83697,"male","PA",2018,15
"6",2011,83001,"male","PA",2018,15
"7",2011,83673,"male","PA",2018,15
"8",2011,83766,"male","PA",2018,15
"9",2011,83835,"male","PA",2018,15
"10",2011,84971,"male","PA",2018,15
"11",2011,86118,"male","PA",2018,15
"12",2011,86902,"male","PA",2018,15
"13",2011,87016,"male","PA",2018,15
"14",2011,86122,"male","PA",2018,15
"15",2011,84420,"male","PA",2018,15
"16",2011,82737,"male","PA",2018,15
"17",2011,81068,"male","PA",2018,15
"18",2011,79651,"male","PA",2018,15
"19",2011,78740,"male","PA",2018,15
"20",2011,78094,"male","PA",2018,15
"21",2011,77286,"male","PA",2018,15
"22",2011,76416,"male","PA",2018,15
"23",2011,75598,"male","PA",2018,15
"24",2011,74851,"male","PA",2018,15
"25",2011,74146,"male","PA",2018,15
"26",2011,73390,"male","PA",2018,15
"27",2011,72578,"male","PA",2018,15
"28",2011,71486,"male","PA",2018,15
"29",2011,69986,"male","PA",2018,15
"30",2011,68191,"male","PA",2018,15
"31",2011,66389,"male","PA",2018,15
"32",2011,64563,"male","PA",2018,15
"33",2011,62614,"male","PA",2018,15
"34",2011,60542,"male","PA",2018,15
"35",2011,58413,"male","PA",2018,15
"36",2011,56254,"male","PA",2018,15
"37",2011,54017,"male","PA",2018,15
"38",2011,52015,"male","PA",2018,15
"39",2011,50393,"male","PA",2018,15
"40",2011,48996,"male","PA",2018,15
"41",2011,47584,"male","PA",2018,15
"42",2011,46246,"male","PA",2018,15
"43",2011,44773,"male","PA",2018,15
"44",2011,43050,"male","PA",2018,15
"45",2011,41141,"male","PA",2018,15
"46",2011,39308,"male","PA",2018,15
"47",2011,37530,"male","PA",2018,15
"48",2011,35927,"male","PA",2018,15
"49",2011,34596,"male","PA",2018,15
"50",2011,33390,"male","PA",2018,15
"51",2011,32182,"male","PA",2018,15
"52",2011,31061,"male","PA",2018,15
"53",2011,29892,"male","PA",2018,15
"54",2011,28616,"male","PA",2018,15
"55",2011,27242,"male","PA",2018,15
"56",2011,25926,"male","PA",2018,15
"57",2011,24687,"male","PA",2018,15
"58",2011,23445,"male","PA",2018,15
"59",2011,22194,"male","PA",2018,15
"60",2011,20885,"male","PA",2018,15
"61",2011,19609,"male","PA",2018,15
"62",2011,18413,"male","PA",2018,15
"63",2011,17336,"male","PA",2018,15
"64",2011,16430,"male","PA",2018,15
"65",2011,15572,"male","PA",2018,15
"66",2011,14733,"male","PA",2018,15
"67",2011,14008,"male","PA",2018,15
"68",2011,13249,"male","PA",2018,15
"69",2011,12414,"male","PA",2018,15
"70",2011,11440,"male","PA",2018,15
"71",2011,10521,"male","PA",2018,15
"72",2011,9729,"male","PA",2018,15
"73",2011,8976,"male","PA",2018,15
"74",2011,8278,"male","PA",2018,15
"75",2011,7549,"male","PA",2018,15
"76",2011,6849,"male","PA",2018,15
"77",2011,6250,"male","PA",2018,15
"78",2011,5671,"male","PA",2018,15
"79",2011,5107,"male","PA",2018,15
"80",2011,4491,"male","PA",2018,15
"81",2011,3918,"male","PA",2018,15
"82",2011,3456,"male","PA",2018,15
"83",2011,3025,"male","PA",2018,15
"84",2011,2624,"male","PA",2018,15
"85",2011,2217,"male","PA",2018,15
"86",2011,1851,"male","PA",2018,15
"87",2011,1569,"male","PA",2018,15
"88",2011,1323,"male","PA",2018,15
"89",2011,1117,"male","PA",2018,15
"90+",2011,4988,"male","PA",2018,15
"TOTAL",2012,4010819,"male","PA",2018,15
"0",2012,75422,"male","PA",2018,15
"1",2012,76390,"male","PA",2018,15
"2",2012,77377,"male","PA",2018,15
"3",2012,80431,"male","PA",2018,15
"4",2012,82199,"male","PA",2018,15
"5",2012,82901,"male","PA",2018,15
"6",2012,83554,"male","PA",2018,15
"7",2012,82859,"male","PA",2018,15
"8",2012,83531,"male","PA",2018,15
"9",2012,83623,"male","PA",2018,15
"10",2012,83726,"male","PA",2018,15
"11",2012,84895,"male","PA",2018,15
"12",2012,86042,"male","PA",2018,15
"13",2012,86825,"male","PA",2018,15
"14",2012,86938,"male","PA",2018,15
"15",2012,85896,"male","PA",2018,15
"16",2012,84046,"male","PA",2018,15
"17",2012,82368,"male","PA",2018,15
"18",2012,80703,"male","PA",2018,15
"19",2012,79290,"male","PA",2018,15
"20",2012,78338,"male","PA",2018,15
"21",2012,77651,"male","PA",2018,15
"22",2012,76847,"male","PA",2018,15
"23",2012,75980,"male","PA",2018,15
"24",2012,75166,"male","PA",2018,15
"25",2012,74457,"male","PA",2018,15
"26",2012,73793,"male","PA",2018,15
"27",2012,73039,"male","PA",2018,15
"28",2012,72232,"male","PA",2018,15
"29",2012,71143,"male","PA",2018,15
"30",2012,69648,"male","PA",2018,15
"31",2012,67856,"male","PA",2018,15
"32",2012,66063,"male","PA",2018,15
"33",2012,64245,"male","PA",2018,15
"34",2012,62303,"male","PA",2018,15
"35",2012,60253,"male","PA",2018,15
"36",2012,58145,"male","PA",2018,15
"37",2012,55994,"male","PA",2018,15
"38",2012,53768,"male","PA",2018,15
"39",2012,51774,"male","PA",2018,15
"40",2012,50144,"male","PA",2018,15
"41",2012,48737,"male","PA",2018,15
"42",2012,47332,"male","PA",2018,15
"43",2012,46001,"male","PA",2018,15
"44",2012,44536,"male","PA",2018,15
"45",2012,42774,"male","PA",2018,15
"46",2012,40832,"male","PA",2018,15
"47",2012,39010,"male","PA",2018,15
"48",2012,37247,"male","PA",2018,15
"49",2012,35655,"male","PA",2018,15
"50",2012,34281,"male","PA",2018,15
"51",2012,33034,"male","PA",2018,15
"52",2012,31839,"male","PA",2018,15
"53",2012,30729,"male","PA",2018,15
"54",2012,29572,"male","PA",2018,15
"55",2012,28273,"male","PA",2018,15
"56",2012,26880,"male","PA",2018,15
"57",2012,25582,"male","PA",2018,15
"58",2012,24360,"male","PA",2018,15
"59",2012,23134,"male","PA",2018,15
"60",2012,21828,"male","PA",2018,15
"61",2012,20470,"male","PA",2018,15
"62",2012,19221,"male","PA",2018,15
"63",2012,18048,"male","PA",2018,15
"64",2012,16992,"male","PA",2018,15
"65",2012,16032,"male","PA",2018,15
"66",2012,15125,"male","PA",2018,15
"67",2012,14310,"male","PA",2018,15
"68",2012,13604,"male","PA",2018,15
"69",2012,12866,"male","PA",2018,15
"70",2012,11950,"male","PA",2018,15
"71",2012,10911,"male","PA",2018,15
"72",2012,10033,"male","PA",2018,15
"73",2012,9277,"male","PA",2018,15
"74",2012,8558,"male","PA",2018,15
"75",2012,7817,"male","PA",2018,15
"76",2012,7057,"male","PA",2018,15
"77",2012,6401,"male","PA",2018,15
"78",2012,5842,"male","PA",2018,15
"79",2012,5299,"male","PA",2018,15
"80",2012,4696,"male","PA",2018,15
"81",2012,4057,"male","PA",2018,15
"82",2012,3540,"male","PA",2018,15
"83",2012,3122,"male","PA",2018,15
"84",2012,2731,"male","PA",2018,15
"85",2012,2325,"male","PA",2018,15
"86",2012,1922,"male","PA",2018,15
"87",2012,1604,"male","PA",2018,15
"88",2012,1358,"male","PA",2018,15
"89",2012,1146,"male","PA",2018,15
"90+",2012,5014,"male","PA",2018,15
"TOTAL",2013,4056010,"male","PA",2018,15
"0",2013,74237,"male","PA",2018,15
"1",2013,75237,"male","PA",2018,15
"2",2013,76337,"male","PA",2018,15
"3",2013,77354,"male","PA",2018,15
"4",2013,80417,"male","PA",2018,15
"5",2013,82125,"male","PA",2018,15
"6",2013,82761,"male","PA",2018,15
"7",2013,83414,"male","PA",2018,15
"8",2013,82719,"male","PA",2018,15
"9",2013,83391,"male","PA",2018,15
"10",2013,83515,"male","PA",2018,15
"11",2013,83652,"male","PA",2018,15
"12",2013,84820,"male","PA",2018,15
"13",2013,85967,"male","PA",2018,15
"14",2013,86749,"male","PA",2018,15
"15",2013,86713,"male","PA",2018,15
"16",2013,85523,"male","PA",2018,15
"17",2013,83677,"male","PA",2018,15
"18",2013,82004,"male","PA",2018,15
"19",2013,80343,"male","PA",2018,15
"20",2013,78891,"male","PA",2018,15
"21",2013,77900,"male","PA",2018,15
"22",2013,77214,"male","PA",2018,15
"23",2013,76415,"male","PA",2018,15
"24",2013,75551,"male","PA",2018,15
"25",2013,74775,"male","PA",2018,15
"26",2013,74106,"male","PA",2018,15
"27",2013,73444,"male","PA",2018,15
"28",2013,72694,"male","PA",2018,15
"29",2013,71890,"male","PA",2018,15
"30",2013,70802,"male","PA",2018,15
"31",2013,69311,"male","PA",2018,15
"32",2013,67527,"male","PA",2018,15
"33",2013,65742,"male","PA",2018,15
"34",2013,63930,"male","PA",2018,15
"35",2013,62009,"male","PA",2018,15
"36",2013,59979,"male","PA",2018,15
"37",2013,57880,"male","PA",2018,15
"38",2013,55739,"male","PA",2018,15
"39",2013,53522,"male","PA",2018,15
"40",2013,51520,"male","PA",2018,15
"41",2013,49881,"male","PA",2018,15
"42",2013,48482,"male","PA",2018,15
"43",2013,47083,"male","PA",2018,15
"44",2013,45761,"male","PA",2018,15
"45",2013,44253,"male","PA",2018,15
"46",2013,42454,"male","PA",2018,15
"47",2013,40527,"male","PA",2018,15
"48",2013,38718,"male","PA",2018,15
"49",2013,36967,"male","PA",2018,15
"50",2013,35333,"male","PA",2018,15
"51",2013,33919,"male","PA",2018,15
"52",2013,32685,"male","PA",2018,15
"53",2013,31501,"male","PA",2018,15
"54",2013,30404,"male","PA",2018,15
"55",2013,29219,"male","PA",2018,15
"56",2013,27899,"male","PA",2018,15
"57",2013,26526,"male","PA",2018,15
"58",2013,25245,"male","PA",2018,15
"59",2013,24039,"male","PA",2018,15
"60",2013,22755,"male","PA",2018,15
"61",2013,21398,"male","PA",2018,15
"62",2013,20067,"male","PA",2018,15
"63",2013,18843,"male","PA",2018,15
"64",2013,17692,"male","PA",2018,15
"65",2013,16584,"male","PA",2018,15
"66",2013,15575,"male","PA",2018,15
"67",2013,14693,"male","PA",2018,15
"68",2013,13901,"male","PA",2018,15
"69",2013,13214,"male","PA",2018,15
"70",2013,12388,"male","PA",2018,15
"71",2013,11401,"male","PA",2018,15
"72",2013,10409,"male","PA",2018,15
"73",2013,9570,"male","PA",2018,15
"74",2013,8849,"male","PA",2018,15
"75",2013,8084,"male","PA",2018,15
"76",2013,7309,"male","PA",2018,15
"77",2013,6599,"male","PA",2018,15
"78",2013,5985,"male","PA",2018,15
"79",2013,5462,"male","PA",2018,15
"80",2013,4875,"male","PA",2018,15
"81",2013,4244,"male","PA",2018,15
"82",2013,3667,"male","PA",2018,15
"83",2013,3199,"male","PA",2018,15
"84",2013,2821,"male","PA",2018,15
"85",2013,2421,"male","PA",2018,15
"86",2013,2017,"male","PA",2018,15
"87",2013,1667,"male","PA",2018,15
"88",2013,1390,"male","PA",2018,15
"89",2013,1177,"male","PA",2018,15
"90+",2013,5062,"male","PA",2018,15
"TOTAL",2014,4101424,"male","PA",2018,15
"0",2014,74928,"male","PA",2018,15
"1",2014,74063,"male","PA",2018,15
"2",2014,75186,"male","PA",2018,15
"3",2014,76314,"male","PA",2018,15
"4",2014,77342,"male","PA",2018,15
"5",2014,80344,"male","PA",2018,15
"6",2014,81988,"male","PA",2018,15
"7",2014,82623,"male","PA",2018,15
"8",2014,83276,"male","PA",2018,15
"9",2014,82581,"male","PA",2018,15
"10",2014,83286,"male","PA",2018,15
"11",2014,83441,"male","PA",2018,15
"12",2014,83578,"male","PA",2018,15
"13",2014,84747,"male","PA",2018,15
"14",2014,85892,"male","PA",2018,15
"15",2014,86527,"male","PA",2018,15
"16",2014,86343,"male","PA",2018,15
"17",2014,85155,"male","PA",2018,15
"18",2014,83315,"male","PA",2018,15
"19",2014,81645,"male","PA",2018,15
"20",2014,79945,"male","PA",2018,15
"21",2014,78455,"male","PA",2018,15
"22",2014,77468,"male","PA",2018,15
"23",2014,76785,"male","PA",2018,15
"24",2014,75989,"male","PA",2018,15
"25",2014,75163,"male","PA",2018,15
"26",2014,74426,"male","PA",2018,15
"27",2014,73760,"male","PA",2018,15
"28",2014,73100,"male","PA",2018,15
"29",2014,72354,"male","PA",2018,15
"30",2014,71550,"male","PA",2018,15
"31",2014,70464,"male","PA",2018,15
"32",2014,68979,"male","PA",2018,15
"33",2014,67202,"male","PA",2018,15
"34",2014,65426,"male","PA",2018,15
"35",2014,63631,"male","PA",2018,15
"36",2014,61731,"male","PA",2018,15
"37",2014,59708,"male","PA",2018,15
"38",2014,57619,"male","PA",2018,15
"39",2014,55487,"male","PA",2018,15
"40",2014,53262,"male","PA",2018,15
"41",2014,51252,"male","PA",2018,15
"42",2014,49622,"male","PA",2018,15
"43",2014,48230,"male","PA",2018,15
"44",2014,46839,"male","PA",2018,15
"45",2014,45473,"male","PA",2018,15
"46",2014,43925,"male","PA",2018,15
"47",2014,42140,"male","PA",2018,15
"48",2014,40226,"male","PA",2018,15
"49",2014,38431,"male","PA",2018,15
"50",2014,36636,"male","PA",2018,15
"51",2014,34963,"male","PA",2018,15
"52",2014,33563,"male","PA",2018,15
"53",2014,32342,"male","PA",2018,15
"54",2014,31169,"male","PA",2018,15
"55",2014,30045,"male","PA",2018,15
"56",2014,28835,"male","PA",2018,15
"57",2014,27533,"male","PA",2018,15
"58",2014,26179,"male","PA",2018,15
"59",2014,24914,"male","PA",2018,15
"60",2014,23648,"male","PA",2018,15
"61",2014,22310,"male","PA",2018,15
"62",2014,20979,"male","PA",2018,15
"63",2014,19675,"male","PA",2018,15
"64",2014,18474,"male","PA",2018,15
"65",2014,17270,"male","PA",2018,15
"66",2014,16115,"male","PA",2018,15
"67",2014,15134,"male","PA",2018,15
"68",2014,14276,"male","PA",2018,15
"69",2014,13505,"male","PA",2018,15
"70",2014,12727,"male","PA",2018,15
"71",2014,11823,"male","PA",2018,15
"72",2014,10880,"male","PA",2018,15
"73",2014,9932,"male","PA",2018,15
"74",2014,9131,"male","PA",2018,15
"75",2014,8362,"male","PA",2018,15
"76",2014,7563,"male","PA",2018,15
"77",2014,6836,"male","PA",2018,15
"78",2014,6173,"male","PA",2018,15
"79",2014,5597,"male","PA",2018,15
"80",2014,5028,"male","PA",2018,15
"81",2014,4409,"male","PA",2018,15
"82",2014,3838,"male","PA",2018,15
"83",2014,3316,"male","PA",2018,15
"84",2014,2892,"male","PA",2018,15
"85",2014,2502,"male","PA",2018,15
"86",2014,2102,"male","PA",2018,15
"87",2014,1751,"male","PA",2018,15
"88",2014,1445,"male","PA",2018,15
"89",2014,1206,"male","PA",2018,15
"90+",2014,5130,"male","PA",2018,15
"TOTAL",2015,4146782,"male","PA",2018,15
"0",2015,75355,"male","PA",2018,15
"1",2015,74761,"male","PA",2018,15
"2",2015,74014,"male","PA",2018,15
"3",2015,75164,"male","PA",2018,15
"4",2015,76302,"male","PA",2018,15
"5",2015,77272,"male","PA",2018,15
"6",2015,80209,"male","PA",2018,15
"7",2015,81853,"male","PA",2018,15
"8",2015,82487,"male","PA",2018,15
"9",2015,83140,"male","PA",2018,15
"10",2015,82476,"male","PA",2018,15
"11",2015,83214,"male","PA",2018,15
"12",2015,83369,"male","PA",2018,15
"13",2015,83506,"male","PA",2018,15
"14",2015,84673,"male","PA",2018,15
"15",2015,85675,"male","PA",2018,15
"16",2015,86161,"male","PA",2018,15
"17",2015,85978,"male","PA",2018,15
"18",2015,84792,"male","PA",2018,15
"19",2015,82959,"male","PA",2018,15
"20",2015,81247,"male","PA",2018,15
"21",2015,79510,"male","PA",2018,15
"22",2015,78025,"male","PA",2018,15
"23",2015,77043,"male","PA",2018,15
"24",2015,76362,"male","PA",2018,15
"25",2015,75603,"male","PA",2018,15
"26",2015,74817,"male","PA",2018,15
"27",2015,74081,"male","PA",2018,15
"28",2015,73420,"male","PA",2018,15
"29",2015,72761,"male","PA",2018,15
"30",2015,72016,"male","PA",2018,15
"31",2015,71211,"male","PA",2018,15
"32",2015,70132,"male","PA",2018,15
"33",2015,68653,"male","PA",2018,15
"34",2015,66882,"male","PA",2018,15
"35",2015,65125,"male","PA",2018,15
"36",2015,63347,"male","PA",2018,15
"37",2015,61456,"male","PA",2018,15
"38",2015,59441,"male","PA",2018,15
"39",2015,57362,"male","PA",2018,15
"40",2015,55220,"male","PA",2018,15
"41",2015,52988,"male","PA",2018,15
"42",2015,50988,"male","PA",2018,15
"43",2015,49366,"male","PA",2018,15
"44",2015,47982,"male","PA",2018,15
"45",2015,46547,"male","PA",2018,15
"46",2015,45140,"male","PA",2018,15
"47",2015,43603,"male","PA",2018,15
"48",2015,41830,"male","PA",2018,15
"49",2015,39931,"male","PA",2018,15
"50",2015,38090,"male","PA",2018,15
"51",2015,36255,"male","PA",2018,15
"52",2015,34599,"male","PA",2018,15
"53",2015,33214,"male","PA",2018,15
"54",2015,32004,"male","PA",2018,15
"55",2015,30804,"male","PA",2018,15
"56",2015,29653,"male","PA",2018,15
"57",2015,28459,"male","PA",2018,15
"58",2015,27175,"male","PA",2018,15
"59",2015,25838,"male","PA",2018,15
"60",2015,24511,"male","PA",2018,15
"61",2015,23188,"male","PA",2018,15
"62",2015,21877,"male","PA",2018,15
"63",2015,20572,"male","PA",2018,15
"64",2015,19292,"male","PA",2018,15
"65",2015,18036,"male","PA",2018,15
"66",2015,16786,"male","PA",2018,15
"67",2015,15663,"male","PA",2018,15
"68",2015,14707,"male","PA",2018,15
"69",2015,13873,"male","PA",2018,15
"70",2015,13010,"male","PA",2018,15
"71",2015,12151,"male","PA",2018,15
"72",2015,11286,"male","PA",2018,15
"73",2015,10385,"male","PA",2018,15
"74",2015,9479,"male","PA",2018,15
"75",2015,8633,"male","PA",2018,15
"76",2015,7825,"male","PA",2018,15
"77",2015,7077,"male","PA",2018,15
"78",2015,6397,"male","PA",2018,15
"79",2015,5775,"male","PA",2018,15
"80",2015,5154,"male","PA",2018,15
"81",2015,4550,"male","PA",2018,15
"82",2015,3990,"male","PA",2018,15
"83",2015,3473,"male","PA",2018,15
"84",2015,2999,"male","PA",2018,15
"85",2015,2567,"male","PA",2018,15
"86",2015,2174,"male","PA",2018,15
"87",2015,1825,"male","PA",2018,15
"88",2015,1520,"male","PA",2018,15
"89",2015,1254,"male","PA",2018,15
"90+",2015,5213,"male","PA",2018,15
"TOTAL",2016,4189258,"male","PA",2018,15
"0",2016,72963,"male","PA",2018,15
"1",2016,75196,"male","PA",2018,15
"2",2016,74712,"male","PA",2018,15
"3",2016,73993,"male","PA",2018,15
"4",2016,75152,"male","PA",2018,15
"5",2016,76234,"male","PA",2018,15
"6",2016,77141,"male","PA",2018,15
"7",2016,80076,"male","PA",2018,15
"8",2016,81720,"male","PA",2018,15
"9",2016,82352,"male","PA",2018,15
"10",2016,83038,"male","PA",2018,15
"11",2016,82405,"male","PA",2018,15
"12",2016,83143,"male","PA",2018,15
"13",2016,83297,"male","PA",2018,15
"14",2016,83434,"male","PA",2018,15
"15",2016,84460,"male","PA",2018,15
"16",2016,85316,"male","PA",2018,15
"17",2016,85801,"male","PA",2018,15
"18",2016,85617,"male","PA",2018,15
"19",2016,84436,"male","PA",2018,15
"20",2016,82562,"male","PA",2018,15
"21",2016,80812,"male","PA",2018,15
"22",2016,79081,"male","PA",2018,15
"23",2016,77602,"male","PA",2018,15
"24",2016,76625,"male","PA",2018,15
"25",2016,75979,"male","PA",2018,15
"26",2016,75258,"male","PA",2018,15
"27",2016,74475,"male","PA",2018,15
"28",2016,73743,"male","PA",2018,15
"29",2016,73084,"male","PA",2018,15
"30",2016,72425,"male","PA",2018,15
"31",2016,71679,"male","PA",2018,15
"32",2016,70879,"male","PA",2018,15
"33",2016,69804,"male","PA",2018,15
"34",2016,68330,"male","PA",2018,15
"35",2016,66578,"male","PA",2018,15
"36",2016,64838,"male","PA",2018,15
"37",2016,63067,"male","PA",2018,15
"38",2016,61185,"male","PA",2018,15
"39",2016,59178,"male","PA",2018,15
"40",2016,57089,"male","PA",2018,15
"41",2016,54939,"male","PA",2018,15
"42",2016,52718,"male","PA",2018,15
"43",2016,50727,"male","PA",2018,15
"44",2016,49115,"male","PA",2018,15
"45",2016,47685,"male","PA",2018,15
"46",2016,46210,"male","PA",2018,15
"47",2016,44811,"male","PA",2018,15
"48",2016,43286,"male","PA",2018,15
"49",2016,41525,"male","PA",2018,15
"50",2016,39581,"male","PA",2018,15
"51",2016,37697,"male","PA",2018,15
"52",2016,35882,"male","PA",2018,15
"53",2016,34242,"male","PA",2018,15
"54",2016,32871,"male","PA",2018,15
"55",2016,31631,"male","PA",2018,15
"56",2016,30405,"male","PA",2018,15
"57",2016,29269,"male","PA",2018,15
"58",2016,28091,"male","PA",2018,15
"59",2016,26824,"male","PA",2018,15
"60",2016,25422,"male","PA",2018,15
"61",2016,24038,"male","PA",2018,15
"62",2016,22741,"male","PA",2018,15
"63",2016,21455,"male","PA",2018,15
"64",2016,20174,"male","PA",2018,15
"65",2016,18839,"male","PA",2018,15
"66",2016,17534,"male","PA",2018,15
"67",2016,16318,"male","PA",2018,15
"68",2016,15225,"male","PA",2018,15
"69",2016,14294,"male","PA",2018,15
"70",2016,13369,"male","PA",2018,15
"71",2016,12425,"male","PA",2018,15
"72",2016,11603,"male","PA",2018,15
"73",2016,10776,"male","PA",2018,15
"74",2016,9916,"male","PA",2018,15
"75",2016,8964,"male","PA",2018,15
"76",2016,8082,"male","PA",2018,15
"77",2016,7325,"male","PA",2018,15
"78",2016,6625,"male","PA",2018,15
"79",2016,5988,"male","PA",2018,15
"80",2016,5320,"male","PA",2018,15
"81",2016,4667,"male","PA",2018,15
"82",2016,4119,"male","PA",2018,15
"83",2016,3612,"male","PA",2018,15
"84",2016,3144,"male","PA",2018,15
"85",2016,2663,"male","PA",2018,15
"86",2016,2232,"male","PA",2018,15
"87",2016,1889,"male","PA",2018,15
"88",2016,1586,"male","PA",2018,15
"89",2016,1320,"male","PA",2018,15
"90+",2016,5325,"male","PA",2018,15
"TOTAL",2017,4230858,"male","PA",2018,15
"0",2017,72591,"male","PA",2018,15
"1",2017,72815,"male","PA",2018,15
"2",2017,75146,"male","PA",2018,15
"3",2017,74690,"male","PA",2018,15
"4",2017,73982,"male","PA",2018,15
"5",2017,75085,"male","PA",2018,15
"6",2017,76105,"male","PA",2018,15
"7",2017,77012,"male","PA",2018,15
"8",2017,79946,"male","PA",2018,15
"9",2017,81588,"male","PA",2018,15
"10",2017,82251,"male","PA",2018,15
"11",2017,82967,"male","PA",2018,15
"12",2017,82335,"male","PA",2018,15
"13",2017,83072,"male","PA",2018,15
"14",2017,83227,"male","PA",2018,15
"15",2017,83226,"male","PA",2018,15
"16",2017,84108,"male","PA",2018,15
"17",2017,84962,"male","PA",2018,15
"18",2017,85446,"male","PA",2018,15
"19",2017,85263,"male","PA",2018,15
"20",2017,84039,"male","PA",2018,15
"21",2017,82126,"male","PA",2018,15
"22",2017,80384,"male","PA",2018,15
"23",2017,78659,"male","PA",2018,15
"24",2017,77185,"male","PA",2018,15
"25",2017,76246,"male","PA",2018,15
"26",2017,75637,"male","PA",2018,15
"27",2017,74918,"male","PA",2018,15
"28",2017,74139,"male","PA",2018,15
"29",2017,73410,"male","PA",2018,15
"30",2017,72750,"male","PA",2018,15
"31",2017,72091,"male","PA",2018,15
"32",2017,71347,"male","PA",2018,15
"33",2017,70552,"male","PA",2018,15
"34",2017,69480,"male","PA",2018,15
"35",2017,68022,"male","PA",2018,15
"36",2017,66288,"male","PA",2018,15
"37",2017,64555,"male","PA",2018,15
"38",2017,62792,"male","PA",2018,15
"39",2017,60917,"male","PA",2018,15
"40",2017,58899,"male","PA",2018,15
"41",2017,56801,"male","PA",2018,15
"42",2017,54662,"male","PA",2018,15
